0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
632,fil-706,2015-07-01 00:00:00,1436-09-14,Wednesday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 59021.0,None,724584,0,5,6122,SAR 315309
633,fil-707,2015-07-01 00:00:00,1436-09-14,Wednesday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 588849.0,None,2495403,0,5,20387,SAR 959280
634,fil-708,2015-07-01 00:00:00,1436-09-14,Wednesday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 408165.0,None,1094649,0,2,10464,SAR 484930
635,fil-709,2015-07-01 00:00:00,1436-09-14,Wednesday,Jul,Ramadhan,Center,,775,Yes,12 hrs,SAR 69827.0,None,1966364,0,11,28315,SAR 1367478
636,fil-710,2015-07-01 00:00:00,1436-09-14,Wednesday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 20562.0,None,395893,0,3,3361,SAR 173916
637,fil-711,2015-07-01 00:00:00,1436-09-14,Wednesday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 13245.0,None,733394,0,8,7480,SAR 351147
638,fil-701,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 48899.0,Regular,1219362,731617,10,20414,SAR 1063674
639,fil-702,2015-07-02 00:00:00,1436-09-15,Thursday,Jul,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5474.0,Regular,132852,66426,1,1862,SAR 104070
640,fil-703,2015-07-02 00:00:00,1436-09-15,,July,Ramadhan,Border,,2725,Yes,12 hrs,SAR 547209.0,Regular,649943,389965,1,10714,SAR 479244
641,fil-704,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 6810.0,Regular,967412,483706,8,11086,SAR 612482
642,fil-705,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 44141.0,Regular,1271227,762736,6,13935,SAR 697231
643,fil-706,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 58409.0,Regular,724585,362292,5,7535,SAR 332464
644,fil-707,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 563837.0,Regular,2495403,998161,5,40724,SAR 1817890
645,fil-708,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,,Grande,2165,No,18 hrs,SAR 446895.0,Regular,1094649,656789,2,13163,SAR 642433
646,fil-709,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,,Hyper,775,Yes,12 hrs,SAR 61520.0,Regular,1966365,786546,11,14157,SAR 483697
647,fil-710,2015-07-02 00:00:00,1436-09-15,Thu,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 23255.0,Regular,395893,197946,3,5874,SAR 311056
648,fil-711,2015-07-02 00:00:00,1436-09-15,Thursday,July,Ramadhan,Center,,460,Yes,12 hrs,SAR 14834.0,Regular,733394,366697,8,7480,SAR 401897
649,fil-701,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,,675,No,12 hrs,SAR 40068.0,None,1219360,0,10,15893,SAR 837293
650,fil-702,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4628.0,None,132852,0,1,1280,SAR 61498
651,fil-703,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,,Grande,2725,Yes,12 hrs,SAR 539639.0,None,649945,0,1,12529,SAR 798695
652,fil-704,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 8322.0,None,967411,0,8,15311,SAR 814169
653,fil-705,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 40533.0,None,1271228,0,6,24610,SAR 1155961
654,fil-706,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 60569.0,None,724585,0,5,6440,SAR 297406
655,fil-707,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 599537.0,None,2495403,0,5,46985,SAR 2397784
656,fil-708,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 396492.0,None,1094649,0,2,25936,SAR 1330447
657,fil-709,2015-07-03 00:00:00,1436-09-16,Friday,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 62785.0,None,1966365,0,11,18287,SAR 874122
658,fil-710,2015-07-03 00:00:00,1436-09-16,Fri,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 24037.0,None,395893,0,3,4184,SAR 233635
659,fil-711,2015-07-03 00:00:00,1436-09-16,Friday,Jul,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 17893.0,None,733395,0,8,5771,SAR 315499
660,fil-701,2015-07-04 00:00:00,1436-09-17,,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 48895.0,None,1219360,0,10,22797,SAR 1166850
661,fil-702,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4723.0,None,132852,0,1,2911,SAR 138695
662,fil-703,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 599063.0,None,649943,0,1,11737,SAR 465197
663,fil-704,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7254.0,None,967412,0,8,13321,SAR 672356
664,fil-705,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 46182.0,None,1271226,0,6,15650,SAR 737096
665,fil-706,2015-07-04 00:00:00,1436-09-17,,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 60275.0,None,724586,0,5,6122,SAR 314045
666,fil-707,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 569670.0,None,2495403,0,5,28747,SAR 1396829
667,fil-708,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 371792.0,None,1094651,0,2,22284,SAR 865124
668,fil-709,2015-07-04 00:00:00,1436-09-17,Sat,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 51374.0,None,1966365,0,11,25956,SAR 1382824
669,fil-710,2015-07-04 00:00:00,1436-09-17,Saturday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 21582.0,None,395893,0,3,7593,SAR 377295
670,fil-711,2015-07-04 00:00:00,1436-09-17,,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 13708.0,None,733396,0,8,4840,SAR 265814
671,fil-701,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 47871.0,Grand,1219361,609680,10,12158,SAR 536095
672,fil-702,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4439.0,Grand,132853,66426,1,1114,SAR 60559
673,fil-703,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 636447.0,Grand,649945,389967,1,10727,SAR 536456
674,fil-704,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7713.0,Grand,967411,290223,8,8729,SAR 434170
675,fil-705,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 38336.0,Grand,1271226,635613,6,11959,SAR 647204
676,fil-706,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 64506.0,Grand,724585,434751,5,6593,SAR 246524
677,fil-707,2015-07-05 00:00:00,1436-09-18,Sunday,,Ramadhan,Center,Grande,590,No,18 hrs,SAR 720787.0,Grand,2495403,1247701,5,20537,SAR 993231
678,fil-708,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 455926.0,Grand,1094649,328394,2,14773,SAR 742623
679,fil-709,2015-07-05 00:00:00,1436-09-18,Sunday,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 57844.0,Grand,1966364,1179818,11,14157,SAR 670320
680,fil-710,2015-07-05 00:00:00,1436-09-18,Sunday,,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 26171.0,Grand,395894,237536,3,7173,SAR 380281
681,fil-711,2015-07-05 00:00:00,1436-09-18,,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 17145.0,Grand,733395,220018,8,9240,SAR 440093
682,fil-701,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 38233.0,Regular,1219361,487744,10,16065,SAR 794299
683,fil-702,2015-07-06 00:00:00,1436-09-19,,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4563.0,Regular,132852,39855,1,1445,SAR 61149
684,fil-703,2015-07-06 00:00:00,1436-09-19,,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 645334.0,Regular,649945,194983,1,7170,SAR 298610
685,fil-704,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,,Regular,205,No,12 hrs,SAR 6780.0,Regular,967412,290223,8,16932,SAR 857704
686,fil-705,2015-07-06 00:00:00,1436-09-19,Monday,Jul,Ramadhan,Center,,760,No,24 hrs,SAR 36890.0,Regular,1271227,762736,6,18912,SAR 956565
687,fil-706,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 48677.0,Regular,724584,362292,5,5180,SAR 258167
688,fil-707,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 506614.0,Regular,2495403,748620,5,41673,SAR 1998518
689,fil-708,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Border,,2165,No,18 hrs,SAR 400668.0,Regular,1094651,437860,2,16883,SAR 779589
690,fil-709,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 54200.0,Regular,1966364,786545,11,12978,SAR 714475
691,fil-710,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 22364.0,Regular,395895,237537,3,3044,SAR 141356
692,fil-711,2015-07-06 00:00:00,1436-09-19,Monday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 17053.0,Regular,733394,293357,8,7480,SAR 387537
693,fil-701,2015-07-07 00:00:00,1436-09-20,Tuesday,Jul,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 44447.0,Regular,1219360,365808,10,14303,SAR 733672
694,fil-702,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4882.0,Regular,132851,39855,1,2035,SAR 106833
695,fil-703,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,,Grande,2725,Yes,12 hrs,SAR 621654.0,Regular,649944,259977,1,11615,SAR 491911
696,fil-704,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 6723.0,Regular,967413,290223,8,8364,SAR 423725
697,fil-705,2015-07-07 00:00:00,1436-09-20,Tuesday,,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 43833.0,Regular,1271228,635614,6,22016,SAR 1252142
698,fil-706,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 73803.0,Regular,724585,362292,5,5651,SAR 281541
699,fil-707,2015-07-07 00:00:00,1436-09-20,Tue,July,Ramadhan,,Grande,590,No,18 hrs,SAR 716455.0,Regular,2495403,998161,5,30468,SAR 1561586
700,fil-708,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 436517.0,Regular,1094649,328394,2,15845,SAR 880761
701,fil-709,2015-07-07 00:00:00,1436-09-20,Tue,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 55079.0,Regular,1966365,983182,11,11798,SAR 555308
702,fil-710,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 23483.0,Regular,395893,237535,3,5242,SAR 250230
703,fil-711,2015-07-07 00:00:00,1436-09-20,Tuesday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 13127.0,Regular,733395,366697,8,10120,SAR 496992
704,fil-701,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,,Hyper,675,No,12 hrs,SAR 29037.0,None,1219360,0,10,11486,SAR 547710
705,fil-702,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5543.0,None,132851,0,1,1732,SAR 85284
706,fil-703,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 657186.0,None,649943,0,1,7633,SAR 370611
707,fil-704,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7651.0,None,967411,0,8,13373,SAR 513585
708,fil-705,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 37458.0,None,1271227,0,6,9673,SAR 504541
709,fil-706,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,,Hyper,755,Yes,18 hrs,SAR 61376.0,None,724586,0,5,6122,SAR 275023
710,fil-707,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 643234.0,None,2495404,0,5,38356,SAR 1964610
711,fil-708,2015-07-08 00:00:00,1436-09-21,,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 345985.0,None,1094650,0,2,13376,SAR 755742
712,fil-709,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 58705.0,None,1966366,0,11,25956,SAR 1241268
713,fil-710,2015-07-08 00:00:00,1436-09-21,,Jul,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 20604.0,None,395893,0,3,7354,SAR 338500
714,fil-711,2015-07-08 00:00:00,1436-09-21,Wednesday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14315.0,None,733394,0,8,6160,SAR 285680
715,fil-701,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 45686.0,None,1219361,0,10,15733,SAR 861767
716,fil-702,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5000.0,None,132851,0,1,1536,SAR 79870
717,fil-703,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 523840.0,None,649944,0,1,6421,SAR 324042
718,fil-704,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7355.0,None,967412,0,8,18295,SAR 825531
719,fil-705,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 37093.0,None,1271228,0,6,12020,SAR 550790
720,fil-706,2015-07-09 00:00:00,1436-09-22,Thu,Jul,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 53801.0,None,724585,0,5,8006,SAR 444405
721,fil-707,2015-07-09 00:00:00,1436-09-22,Thu,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 622752.0,None,2495403,0,5,31404,SAR 1580160
722,fil-708,2015-07-09 00:00:00,1436-09-22,Thursday,,Ramadhan,Border,,2165,No,18 hrs,SAR 442953.0,None,1094650,0,2,17827,SAR 801870
723,fil-709,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 49458.0,None,1966365,0,11,27135,SAR 1575158
724,fil-710,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 19797.0,None,395893,0,3,6749,SAR 262459
725,fil-711,2015-07-09 00:00:00,1436-09-22,Thursday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14153.0,None,733395,0,8,5720,SAR 282582
726,fil-701,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 49814.0,None,1219361,0,10,20065,SAR 927763
727,fil-702,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 3838.0,None,132851,0,1,2683,SAR 151913
728,fil-703,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Border,,2725,Yes,12 hrs,SAR 492648.0,None,649944,0,1,7646,SAR 377962
729,fil-704,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7850.0,None,967413,0,8,20367,SAR 951058
730,fil-705,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 43291.0,None,1271227,0,6,20378,SAR 1076213
731,fil-706,2015-07-10 00:00:00,1436-09-23,,Jul,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 57222.0,None,724584,0,5,8477,SAR 399743
732,fil-707,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 604380.0,None,2495403,0,5,27421,SAR 1271782
733,fil-708,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 473352.0,None,1094649,0,2,16980,SAR 803717
734,fil-709,2015-07-10 00:00:00,1436-09-23,Fri,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 57703.0,None,1966365,0,11,15337,SAR 794837
735,fil-710,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 19454.0,None,395895,0,3,3689,SAR 207470
736,fil-711,2015-07-10 00:00:00,1436-09-23,Friday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14178.0,None,733396,0,8,7916,SAR 413489
737,fil-701,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,,Hyper,675,No,12 hrs,SAR 41405.0,None,1219360,0,10,18573,SAR 889633
738,fil-702,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5168.0,None,132851,0,1,2125,SAR 114776
739,fil-703,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 654694.0,None,649943,0,1,7261,SAR 274756
740,fil-704,2015-07-11 00:00:00,1436-09-24,Saturday,Jul,Ramadhan,,Regular,205,No,12 hrs,SAR 6443.0,None,967411,0,8,12676,SAR 697928
741,fil-705,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 42358.0,None,1271226,0,6,16960,SAR 874570
742,fil-706,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 52108.0,None,724584,0,5,14398,SAR 719037
743,fil-707,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 484826.0,None,2495403,0,5,51512,SAR 2139617
744,fil-708,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,,Grande,2165,No,18 hrs,SAR 350177.0,None,1094650,0,2,26875,SAR 1385530
745,fil-709,2015-07-11 00:00:00,1436-09-24,Saturday,July,Ramadhan,Center,,775,Yes,12 hrs,SAR 53351.0,None,1966364,0,11,19990,SAR 932857
746,fil-710,2015-07-11 00:00:00,1436-09-24,Saturday,,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 24919.0,None,395893,0,3,3741,SAR 160652
747,fil-711,2015-07-11 00:00:00,1436-09-24,,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 13823.0,None,733396,0,8,10560,SAR 620766
748,fil-701,2015-07-12 00:00:00,1436-09-25,Sunday,Jul,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 36670.0,Regular,1219362,609681,10,21146,SAR 919547
749,fil-702,2015-07-12 00:00:00,1436-09-25,Sunday,Jul,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4946.0,Regular,132853,39855,1,1152,SAR 53577
750,fil-703,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 552516.0,Regular,649943,324971,1,10605,SAR 517668
751,fil-704,2015-07-12 00:00:00,1436-09-25,,,Ramadhan,Center,Regular,205,No,12 hrs,SAR 6515.0,Regular,967413,580447,8,9872,SAR 528470
752,fil-705,2015-07-12 00:00:00,1436-09-25,,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 41165.0,Regular,1271226,381367,6,13970,SAR 769907
753,fil-706,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 57914.0,Regular,724586,362293,5,7535,SAR 400621
754,fil-707,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 627734.0,Regular,2495404,1247702,5,44248,SAR 2598580
755,fil-708,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 495244.0,Regular,1094649,437859,2,23540,SAR 1360382
756,fil-709,2015-07-12 00:00:00,1436-09-25,Sunday,Jul,Ramadhan,,Hyper,775,Yes,12 hrs,SAR 58788.0,Regular,1966365,983182,11,25956,SAR 1341639
757,fil-710,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 23938.0,Regular,395893,237535,3,7029,SAR 405779
758,fil-711,2015-07-12 00:00:00,1436-09-25,Sunday,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 15365.0,Regular,733394,220018,8,9680,SAR 479650
759,fil-701,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 48689.0,None,1219360,0,10,19192,SAR 853842
760,fil-702,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Outskirts,,1075,Yes,12 hrs,SAR 4781.0,None,132852,0,1,1564,SAR 72419
761,fil-703,2015-07-13 00:00:00,1436-09-26,Monday,Jul,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 553895.0,None,649945,0,1,6153,SAR 292368
762,fil-704,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Center,Regular,205,No,12 hrs,SAR 6311.0,None,967413,0,8,8811,SAR 439032
763,fil-705,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 39960.0,None,1271226,0,6,15966,SAR 790793
764,fil-706,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 54514.0,None,724585,0,5,8477,SAR 396313
765,fil-707,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 549103.0,None,2495404,0,5,22316,SAR 1102615
766,fil-708,2015-07-13 00:00:00,1436-09-26,Monday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 412122.0,None,1094649,0,2,10388,SAR 534730
767,fil-709,2015-07-13 00:00:00,1436-09-26,,July,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 58660.0,None,1966366,0,11,16517,SAR 990164
768,fil-710,2015-07-13 00:00:00,1436-09-26,,,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 27016.0,None,395893,0,3,4245,SAR 219195
769,fil-711,2015-07-13 00:00:00,1436-09-26,Mon,July,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 17033.0,None,733395,0,8,7480,SAR 340370
770,fil-701,2015-07-14 00:00:00,1436-09-27,Tue,,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 47017.0,None,1219362,0,10,22270,SAR 1067884
771,fil-702,2015-07-14 00:00:00,1436-09-27,Tuesday,Jul,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5216.0,None,132852,0,1,2273,SAR 111223
772,fil-703,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 568224.0,None,649944,0,1,5076,SAR 275862
773,fil-704,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,,Regular,205,No,12 hrs,SAR 6510.0,None,967413,0,8,10631,SAR 531015
774,fil-705,2015-07-14 00:00:00,1436-09-27,Tuesday,,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 42474.0,None,1271226,0,6,20849,SAR 930953
775,fil-706,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 62436.0,None,724586,0,5,6122,SAR 314835
776,fil-707,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,Center,Grande,590,No,18 hrs,SAR 615129.0,None,2495403,0,5,50067,SAR 2564090
777,fil-708,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 466436.0,None,1094650,0,2,25299,SAR 1301133
778,fil-709,2015-07-14 00:00:00,1436-09-27,Tuesday,Jul,Ramadhan,,Hyper,775,Yes,12 hrs,SAR 65987.0,None,1966366,0,11,23596,SAR 956218
779,fil-710,2015-07-14 00:00:00,1436-09-27,Tuesday,July,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 25934.0,None,395894,0,3,4757,SAR 227044
780,fil-711,2015-07-14 00:00:00,1436-09-27,Tue,Jul,Ramadhan,Center,,460,Yes,12 hrs,SAR 13760.0,None,733394,0,8,10120,SAR 486734
781,fil-701,2015-07-15 00:00:00,1436-09-28,Wednesday,July,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 39144.0,Grand,1219360,487744,10,19409,SAR 985307
782,fil-702,2015-07-15 00:00:00,1436-09-28,Wed,July,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4545.0,Grand,132851,53140,1,1150,SAR 59589
783,fil-703,2015-07-15 00:00:00,1436-09-28,Wednesday,July,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 564924.0,Grand,649944,389966,1,7965,SAR 401130
784,fil-704,2015-07-15 00:00:00,1436-09-28,Wednesday,July,Ramadhan,,,205,No,12 hrs,SAR 6639.0,Grand,967411,580446,8,17947,SAR 872272
785,fil-705,2015-07-15 00:00:00,1436-09-28,Wednesday,Jul,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 44375.0,Grand,1271228,635614,6,14396,SAR 520020
786,fil-706,2015-07-15 00:00:00,1436-09-28,Wednesday,July,Ramadhan,Center,,755,Yes,18 hrs,SAR 46793.0,Grand,724585,434751,5,9890,SAR 418749
