0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
1215,fil-706,2018-10-17 00:00:00,1440-02-08,Wed,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 230719.0,None,918098,0,11,11017,SAR 504365
1216,fil-707,2018-10-17 00:00:00,1440-02-08,Wed,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 56498.0,None,331117,0,6,2185,SAR 111298
1217,fil-708,2018-10-17 00:00:00,1440-02-08,Wed,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 67195.0,None,275100,0,1,5257,SAR 207916
1218,fil-709,2018-10-17 00:00:00,1440-02-08,Wed,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 4448.0,None,326509,0,11,4910,SAR 244088
1219,fil-710,2018-10-17 00:00:00,1440-02-08,Wed,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 32615.0,None,188235,0,2,2458,SAR 130494
1220,fil-701,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1237.0,Grand,453055,271833,5,3239,SAR 152717
1221,fil-702,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 328441.0,None,1917899,0,7,19562,SAR 1138750
1222,fil-703,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 27724.0,Grand,138918,69459,1,1979,SAR 104347
1223,fil-704,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 786434.0,None,846849,0,8,7906,SAR 409858
1224,fil-705,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 32544.0,Grand,321071,192642,2,5582,SAR 261916
1225,fil-706,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 210504.0,None,918103,0,11,7712,SAR 441385
1226,fil-707,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 53074.0,Grand,331119,99335,6,3774,SAR 223166
1227,fil-708,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 86580.0,None,275099,0,1,2577,SAR 129336
1228,fil-709,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5592.0,Grand,326509,195905,11,4894,SAR 289587
1229,fil-710,2018-10-18 00:00:00,1440-02-09,Thu,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 32890.0,None,188233,0,2,2628,SAR 126276
1230,fil-701,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 977.0,Regular,453063,135918,5,4417,SAR 227840
1231,fil-702,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 363276.0,None,1917900,0,7,27617,SAR 1563269
1232,fil-703,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 30450.0,Regular,138914,41674,1,3063,SAR 172439
1233,fil-704,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 823584.0,None,846852,0,8,7743,SAR 330105
1234,fil-705,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 33648.0,Regular,321080,96324,2,5286,SAR 289145
1235,fil-706,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 229069.0,None,918097,0,11,11017,SAR 564631
1236,fil-707,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 50212.0,Regular,331117,99335,6,1986,SAR 97484
1237,fil-708,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 91455.0,None,275104,0,1,2802,SAR 150758
1238,fil-709,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5089.0,Regular,326516,195909,11,5509,SAR 266385
1239,fil-710,2018-10-19 00:00:00,1440-02-10,Fri,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 41255.0,None,188236,0,2,3354,SAR 158267
1240,fil-701,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1198.0,None,453058,0,5,5300,SAR 246149
1241,fil-702,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 340623.0,Regular,1917906,575371,7,21864,SAR 876210
1242,fil-703,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 32399.0,None,138920,0,1,1814,SAR 82962
1243,fil-704,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 626187.0,Regular,846855,508113,8,7172,SAR 319083
1244,fil-705,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 37446.0,None,321078,0,2,6049,SAR 317341
1245,fil-706,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 218486.0,Regular,918097,367238,11,8262,SAR 463142
1246,fil-707,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 54046.0,None,331114,0,6,3178,SAR 134343
1247,fil-708,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 84841.0,Regular,275104,165062,1,4071,SAR 188559
1248,fil-709,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5131.0,None,326511,0,11,2465,SAR 115199
1249,fil-710,2018-10-20 00:00:00,1440-02-11,Sat,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 41837.0,Regular,188240,94120,2,1882,SAR 99622
1250,fil-701,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1411.0,None,453057,0,5,5889,SAR 252715
1251,fil-702,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 365128.0,Regular,1917901,958950,7,24165,SAR 1154562
1252,fil-703,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 29562.0,None,138915,0,1,2067,SAR 115949
1253,fil-704,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 639720.0,Regular,846847,254054,8,14531,SAR 765581
1254,fil-705,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 37265.0,None,321076,0,2,3163,SAR 165068
1255,fil-706,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 182604.0,Regular,918095,275428,11,9915,SAR 484494
1256,fil-707,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 51503.0,None,331117,0,6,2582,SAR 121274
1257,fil-708,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 59516.0,Regular,275105,165063,1,2835,SAR 116776
1258,fil-709,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 4208.0,None,326510,0,11,2805,SAR 133735
1259,fil-710,2018-10-21 00:00:00,1440-02-12,Sun,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 35422.0,Regular,188234,56470,2,4183,SAR 252348
1260,fil-701,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1232.0,None,453056,0,5,4417,SAR 225609
1261,fil-702,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 362672.0,None,1917908,0,7,23014,SAR 1072159
1262,fil-703,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 25305.0,None,138917,0,1,3107,SAR 113867
1263,fil-704,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 706758.0,None,846845,0,8,13007,SAR 612844
1264,fil-705,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 39017.0,None,321072,0,2,3134,SAR 135774
1265,fil-706,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 210113.0,None,918102,0,11,7161,SAR 345858
1266,fil-707,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 57852.0,None,331122,0,6,4172,SAR 192418
1267,fil-708,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 94646.0,None,275097,0,1,4386,SAR 245427
1268,fil-709,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 4564.0,None,326518,0,11,3810,SAR 162991
1269,fil-710,2018-10-22 00:00:00,1440-02-13,Mon,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 33835.0,None,188242,0,2,2855,SAR 121572
1270,fil-701,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1247.0,None,453057,0,5,5889,SAR 300893
1271,fil-702,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 404813.0,Grand,1917899,575369,7,13808,SAR 609111
1272,fil-703,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 26577.0,None,138914,0,1,3107,SAR 130547
1273,fil-704,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 830283.0,Grand,846845,508107,8,11813,SAR 686556
1274,fil-705,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 28395.0,None,321076,0,2,5871,SAR 307856
1275,fil-706,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 156001.0,Grand,918097,367238,11,7711,SAR 400136
1276,fil-707,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 56660.0,None,331112,0,6,3377,SAR 174546
1277,fil-708,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 82226.0,Grand,275102,137551,1,3165,SAR 141831
1278,fil-709,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5672.0,None,326509,0,11,3756,SAR 180964
1279,fil-710,2018-10-23 00:00:00,1440-02-14,Tue,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 33073.0,Grand,188235,56470,2,2998,SAR 141093
1280,fil-701,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1258.0,None,453057,0,5,2944,SAR 150156
1281,fil-702,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 330981.0,Regular,1917897,1150738,7,24165,SAR 1257714
1282,fil-703,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 35004.0,None,138915,0,1,2569,SAR 116286
1283,fil-704,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 727816.0,Regular,846847,423423,8,15731,SAR 918677
1284,fil-705,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 27567.0,None,321070,0,2,5292,SAR 306244
1285,fil-706,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 160460.0,Regular,918096,367238,11,9364,SAR 425406
1286,fil-707,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 57211.0,None,331111,0,6,4171,SAR 180058
1287,fil-708,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 83852.0,Regular,275105,137552,1,3379,SAR 162670
1288,fil-709,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5993.0,None,326516,0,11,3923,SAR 190484
1289,fil-710,2018-10-24 00:00:00,1440-02-15,Wed,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 30315.0,Regular,188238,75295,2,3232,SAR 145195
1290,fil-701,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1203.0,Regular,453064,181225,5,6773,SAR 386617
1291,fil-702,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 312378.0,None,1917898,0,7,18411,SAR 916183
1292,fil-703,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 32396.0,Regular,138913,41673,1,1755,SAR 99061
1293,fil-704,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 706881.0,None,846847,0,8,9164,SAR 421255
1294,fil-705,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 29952.0,Regular,321070,160535,2,4351,SAR 231707
1295,fil-706,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 179263.0,None,918096,0,11,6059,SAR 282065
1296,fil-707,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 50771.0,Regular,331115,165557,6,2781,SAR 127641
1297,fil-708,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 82553.0,None,275108,0,1,3261,SAR 171638
1298,fil-709,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5411.0,Regular,326510,195906,11,3264,SAR 171276
1299,fil-710,2018-10-25 00:00:00,1440-02-16,Thu,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 29904.0,None,188239,0,2,3664,SAR 186036
1300,fil-701,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1385.0,Regular,453059,135917,5,5300,SAR 284033
1301,fil-702,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 341485.0,None,1917898,0,7,13808,SAR 740678
1302,fil-703,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 26927.0,Regular,138914,55565,1,3032,SAR 165168
1303,fil-704,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 733737.0,None,846857,0,8,7936,SAR 371292
1304,fil-705,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 28927.0,Regular,321073,192643,2,5083,SAR 266957
1305,fil-706,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 219560.0,None,918095,0,11,11567,SAR 537959
1306,fil-707,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 68730.0,Regular,331113,165556,6,3576,SAR 176952
1307,fil-708,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 87986.0,None,275099,0,1,6008,SAR 331552
1308,fil-709,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5140.0,Regular,326509,97952,11,3506,SAR 165309
1309,fil-710,2018-10-26 00:00:00,1440-02-17,Fri,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 32253.0,None,188233,0,2,4201,SAR 199128
1310,fil-701,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1088.0,None,453062,0,5,5300,SAR 306819
1311,fil-702,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 289001.0,None,1917906,0,7,24165,SAR 1119385
1312,fil-703,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 32910.0,None,138914,0,1,2040,SAR 103823
1313,fil-704,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 687327.0,None,846847,0,8,9057,SAR 451898
1314,fil-705,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 31712.0,None,321073,0,2,4164,SAR 229986
1315,fil-706,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 206710.0,None,918097,0,11,9915,SAR 569361
1316,fil-707,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 50604.0,None,331120,0,6,3576,SAR 176538
1317,fil-708,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 82402.0,None,275098,0,1,4410,SAR 247120
1318,fil-709,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5508.0,None,326515,0,11,5389,SAR 280770
1319,fil-710,2018-10-27 00:00:00,1440-02-18,Sat,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 30792.0,None,188238,0,2,3226,SAR 161595
1320,fil-701,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1425.0,Grand,453057,271834,5,4417,SAR 210537
1321,fil-702,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 303040.0,None,1917897,0,7,14959,SAR 886998
1322,fil-703,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 34760.0,Grand,138915,41674,1,1880,SAR 96716
1323,fil-704,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 737801.0,None,846845,0,8,14744,SAR 788008
1324,fil-705,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 29096.0,Grand,321073,192643,2,2465,SAR 131972
1325,fil-706,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 188559.0,None,918095,0,11,12669,SAR 610859
1326,fil-707,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 48167.0,Grand,331112,198667,6,2781,SAR 136216
1327,fil-708,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 74118.0,None,275103,0,1,5007,SAR 241361
1328,fil-709,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5755.0,Grand,326510,130604,11,6143,SAR 282239
1329,fil-710,2018-10-28 00:00:00,1440-02-19,Sun,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 34702.0,None,188243,0,2,3369,SAR 164065
1330,fil-701,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1153.0,Regular,453055,226527,5,7067,SAR 432672
1331,fil-702,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 346869.0,None,1917899,0,7,26466,SAR 1179001
1332,fil-703,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 32082.0,Regular,138920,69460,1,1944,SAR 94899
1333,fil-704,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 803950.0,None,846848,0,8,10609,SAR 477323
1334,fil-705,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 33162.0,Regular,321071,192642,2,5723,SAR 308555
1335,fil-706,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 216655.0,None,918096,0,11,8262,SAR 454449
1336,fil-707,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 49764.0,Regular,331111,132444,6,4171,SAR 216976
1337,fil-708,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 74233.0,None,275098,0,1,5122,SAR 239353
1338,fil-709,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5270.0,Regular,326515,163257,11,2969,SAR 139659
1339,fil-710,2018-10-29 00:00:00,1440-02-20,Mon,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 34249.0,None,188233,0,2,2349,SAR 118407
1340,fil-701,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1433.0,None,453061,0,5,6478,SAR 253628
1341,fil-702,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 336761.0,Regular,1917898,1150738,7,13808,SAR 712769
1342,fil-703,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 25920.0,None,138926,0,1,2182,SAR 99951
1343,fil-704,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 722331.0,Regular,846858,508114,8,10392,SAR 442291
1344,fil-705,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 33381.0,None,321073,0,2,5318,SAR 260087
1345,fil-706,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 191222.0,Regular,918096,459048,11,8262,SAR 449375
1346,fil-707,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 63966.0,None,331117,0,6,3774,SAR 197638
1347,fil-708,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 89418.0,Regular,275098,82529,1,4783,SAR 253579
1348,fil-709,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 5720.0,None,326522,0,11,4745,SAR 258441
1349,fil-710,2018-10-30 00:00:00,1440-02-21,Tue,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 37553.0,Regular,188246,94123,2,3723,SAR 173166
1350,fil-701,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Regular,85,Yes,12 hrs,SAR 1238.0,None,453057,0,5,4711,SAR 203065
1351,fil-702,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Grande,1375,Yes,18 hrs,SAR 325370.0,Regular,1917907,767162,7,13808,SAR 747840
1352,fil-703,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 29237.0,None,138926,0,1,2457,SAR 137745
1353,fil-704,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Grande,510,No,12 hrs,SAR 654145.0,Regular,846845,423422,8,12501,SAR 547899
1354,fil-705,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 31666.0,None,321070,0,2,4559,SAR 239753
1355,fil-706,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Grande,790,Yes,12 hrs,SAR 157647.0,Regular,918096,275428,11,8813,SAR 485050
1356,fil-707,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Hyper,405,Yes,18 hrs,SAR 50493.0,None,331112,0,6,2979,SAR 109711
1357,fil-708,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Border,Hyper,1835,No,18 hrs,SAR 75777.0,Regular,275108,82532,1,3978,SAR 222087
1358,fil-709,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Center,Regular,80,No,12 hrs,SAR 6185.0,None,326512,0,11,3854,SAR 191729
1359,fil-710,2018-10-31 00:00:00,1440-02-22,Wed,Oct,Safar,Border,Hyper,990,No,24 hrs,SAR 39678.0,Regular,188236,94118,2,2861,SAR 135723
1360,fil-701,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Regular,85,Yes,12 hrs,SAR 1461.0,None,453055,0,5,5889,SAR 243715
1361,fil-702,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Grande,1375,Yes,18 hrs,SAR 297876.0,None,1917897,0,7,25316,SAR 1382957
1362,fil-703,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Outskirts,Hyper,1285,No,24 hrs,SAR 31275.0,None,138920,0,1,1706,SAR 85025
1363,fil-704,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Grande,510,No,12 hrs,SAR 723357.0,None,846848,0,8,10555,SAR 553812
1364,fil-705,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Border,Hyper,1980,Yes,12 hrs,SAR 35221.0,None,321070,0,2,5198,SAR 267272
1365,fil-706,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Grande,790,Yes,12 hrs,SAR 169483.0,None,918095,0,11,9915,SAR 526191
1366,fil-707,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Hyper,405,Yes,18 hrs,SAR 55824.0,None,331118,0,6,3774,SAR 188450
1367,fil-708,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Border,Hyper,1835,No,18 hrs,SAR 69686.0,None,275098,0,1,5840,SAR 329460
1368,fil-709,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Center,Regular,80,No,12 hrs,SAR 5316.0,None,326510,0,11,5789,SAR 260174
1369,fil-710,2018-11-01 00:00:00,1440-02-23,Thu,Nov,Safar,Border,Hyper,990,No,24 hrs,SAR 31877.0,None,188244,0,2,3938,SAR 165734
1370,fil-701,2018-11-02 00:00:00,1440-02-24,Fri,Nov,Safar,Center,Regular,85,Yes,12 hrs,SAR 1391.0,None,453064,0,5,4711,SAR 231506
1371,fil-702,2018-11-02 00:00:00,1440-02-24,Fri,Nov,Safar,Center,Grande,1375,Yes,18 hrs,SAR 391953.0,Grand,1917901,575370,7,19562,SAR 810359
